monthly_rent,security_deposit,security_deposit_multiplier,available_collateral,loan_amount,interest_rate,duration,default_probability,outcome,payments_made,lender_profit,borrower_cost,capital_efficiency,protection_ratio
3.5246099633264536,16.946670385588746,4.808098076643588,9.89745045893584,3.3906935830959455,19.56432697223719,8,0.07584208882244536,COMPLETED,8,0.6633663792235565,4.054059962319502,0.5840351074127528,1.9999999999999998
4.925404134026794,14.747261921863458,2.9941222122227655,4.896453653809871,3.377863227989109,20.966902499691024,9,0.054909209096043014,COMPLETED,9,0.708233289585392,4.086096517574501,0.3320245941079181,2.0
3.159018244347088,13.8612091482429,4.387821809211412,7.543172659548723,1.5837094464996704,15.24186116598562,3,0.05881323822084211,COMPLETED,3,0.24138679510807926,1.8250962416077496,0.5441929761592931,2.0
0.9327944799113934,5.319369026632124,5.70261632244802,3.4537800668093372,1.5146318062937794,15.355027010549602,8,0.029252932180439055,COMPLETED,8,0.2325721229667852,1.7472039292605646,0.6492837871404542,2.0
4.661121282253532,25.108046941266746,5.386696766904905,15.785804376759682,5.600250520792589,18.19968092068358,10,0.14750356806612097,DEFAULT,8,5.2955825970686075,10.895833117861196,0.6287149459966422,2.0
2.8248615107195643,6.508892994975397,2.304145874152045,0.8591699735362681,0.6854047536211086,24.308387025775872,5,0.13605852800286625,COMPLETED,5,0.16661084020328465,0.8520155938243933,0.13199940054315115,2.0
3.348956557729706,9.025936767721097,2.6951489552435035,2.3280236522616855,0.953385620029047,19.519113577404788,3,0.12988540086293293,COMPLETED,3,0.18609242200411458,1.1394780420331616,0.2579259873154943,2.0
2.3202865720498553,12.619691768162001,5.438850493804799,7.97911862406229,5.669619144795636,23.71269988441895,4,0.13579758639379108,COMPLETED,4,1.3444197723949491,7.014038917190585,0.632275238622917,2.0
0.9566219428971445,4.130223700296349,4.317508845540279,2.21697981450206,0.4501288204302979,8.216161028349973,2,0.07798592550207172,COMPLETED,2,0.03698330872156552,0.4871121291518634,0.5367699125698661,2.0
2.517908643438113,15.037673846634709,5.972287313054103,10.001856559758483,3.056118797462542,5.361507272310417,5,0.035035179290986034,COMPLETED,5,0.16385403157639988,3.2199728290389418,0.6651199289042171,2.0
2.1491095306228694,10.145629348170187,4.720852615282811,5.847410286924449,3.6988609749807497,11.161215837047784,12,0.08123397075742639,COMPLETED,12,0.4128378569299316,4.111698831910681,0.5763477144943263,2.0
3.3634967818365293,7.575634386100564,2.252309093027921,0.8486408224275053,0.47008125320537486,24.57785716550018,3,0.13488651772479585,COMPLETED,3,0.11553589897461025,0.5856171521799851,0.11202241016073236,2.0
3.340123816987683,16.613964641840116,4.974056517708242,9.93371700786475,4.982576185910598,16.53807769252718,1,0.03733401829172623,COMPLETED,1,0.8240223207152519,5.80659850662585,0.5979136962196231,2.0
3.751034518676774,9.016968635707157,2.403861812204279,1.5148995983536082,0.3250816683390752,17.909445918143355,1,0.14923707151162774,COMPLETED,1,0.05822032558098483,0.38330199392006004,0.16800541951034545,2.0
2.6147503129592433,6.269652768979581,2.397801708983793,1.0401521430610945,0.7594113489973683,19.95437547794828,5,0.13996459876228154,DEFAULT,2,0.36437885639938206,1.1237902053967503,0.1659026713899476,2.0
2.4268286674279143,14.156356799240516,5.833274095218348,9.302699464384688,7.239100119720086,22.060189109347203,5,0.03672754436104844,COMPLETED,5,1.5969591762252309,8.836059295945317,0.6571393753570675,2.0
1.7081368560057058,5.852759049651656,3.4263993713815784,2.4364853376402444,1.032124719851487,12.893829336189444,6,0.1074441715344962,COMPLETED,6,0.13308039991427423,1.1652051197657611,0.4162968810043972,2.0
3.267532520146264,19.442698279704736,5.950269250521316,12.907633239412208,3.666418502708812,15.366593047274735,2,0.05515710699340407,COMPLETED,2,0.5634036107212474,4.2298221134300595,0.6638807563498449,2.0
3.6900994860955336,13.88990304955161,3.764099884539539,6.509704077360542,2.460056790121809,13.39561712892553,2,0.13139012460121452,COMPLETED,2,0.3295397887588525,2.7895965788806616,0.4686644718928176,2.0
4.609582486504121,16.39495731848604,3.556711994304689,7.175792345477797,3.5944245422248366,20.965903579335503,1,0.019931728379989872,COMPLETED,1,0.7536035837548303,4.348028125979667,0.43768289273841376,2.0
3.1048920297840144,9.911966078910982,3.192370615090435,3.7021820193429535,2.2332142486396442,11.563053349494638,10,0.08597024885906071,COMPLETED,10,0.25822775497871797,2.491442003618362,0.3735063245645922,2.0
1.7894356345772797,7.075726087355635,3.9541663028450538,3.4968548182010757,0.7633639312136364,5.746963774984288,6,0.05245717205425119,COMPLETED,6,0.0438702485981437,0.8072341798117801,0.49420437917318144,2.0
2.9168709223849496,7.680868467163985,2.6332562089802045,1.8471266223940859,1.2869326505293726,10.430858316394838,12,0.09720466661466003,COMPLETED,12,0.13423812140414348,1.421170771933516,0.24048408461759563,2.0
2.891095842056666,10.706235602840561,3.7031756080505325,4.924043918727229,2.86804848179773,19.52182667445323,2,0.08228204876216733,COMPLETED,2,0.5598954535558405,3.4279439353535706,0.45992299267361436,2.0
1.9533041282356067,9.719506513023966,4.975930973843518,5.812898256552752,2.107171844018292,13.779428414112722,7,0.04512047382853256,COMPLETED,7,0.2903562358088396,2.3975280798271315,0.5980651639837447,2.0
2.427415137230485,10.783790542728172,4.4424995038268325,5.928960268267201,1.3928085630357452,23.30427455252961,2,0.04357023028203645,COMPLETED,2,0.32458393152099263,1.7173924945567378,0.5498029885479623,2.0
4.7057629880286935,19.723513672304357,4.1913529692167515,10.31198769624697,5.2592968088171625,18.142226570003338,5,0.0956409044728093,COMPLETED,5,0.9541535430445656,6.213450351861728,0.522827112226307,2.0
2.3882002809250547,5.346356374527584,2.238654947505787,0.5699558126774749,0.23572438094648943,20.15692220928738,9,0.057863153340296215,COMPLETED,9,0.04751478009570817,0.2832391610421976,0.10660640121055107,2.0
1.901359892260824,11.213370058101495,5.8975526431075425,7.410650273579847,2.2617168422293226,5.343222036635005,10,0.07882622251635651,COMPLETED,10,0.1208485527202825,2.382565394949605,0.6608762785123427,1.9999999999999998
2.452332421570879,7.338662823131733,2.9925236719868673,2.433997979989975,1.386186332779429,17.701873017352874,2,0.046525107267839955,COMPLETED,2,0.245380944412515,1.631567277191944,0.3316677763581023,2.0
0.5688704313067314,3.223892007179424,5.667181540397415,2.086151144565961,1.0443771852950008,15.78754896800125,4,0.09621916301458792,COMPLETED,4,0.16488155953908135,1.2092587448340821,0.6470908888759987,2.0
4.747512220523407,27.16174220352579,5.7212579856258365,17.666717762478974,12.7256788343192,17.728071948920224,4,0.09056638490262305,COMPLETED,4,2.256017499736622,14.981696334055822,0.6504265311886256,2.0000000000000004
2.2467646679293485,9.473350870386827,4.216441092211766,4.9798215345281305,2.3651748743032757,15.9123357863187,5,0.09763155381422017,COMPLETED,5,0.3763545679327782,2.741529442236054,0.5256663246892689,2.0
4.191920796970706,17.846783617272592,4.25742385928894,9.46294202333118,3.0660936734520114,10.479222546422676,12,0.02410892019283973,COMPLETED,12,0.32130277952282205,3.3873964529748335,0.5302323503363762,2.0
1.9353903363219258,10.111207897558247,5.2243765548472725,6.240427224914395,1.3352215377882626,21.289369651778717,9,0.07944524360107685,COMPLETED,9,0.2842602488499075,1.61948178663817,0.6171792023405428,2.0
3.6180066141137273,9.919427308361653,2.741683022265987,2.683414080134199,2.044731719319608,5.783726533512925,9,0.12248733025387878,COMPLETED,9,0.11826169098944339,2.1629934103090513,0.2705210690814978,2.0
3.8777663823838626,19.52134952273409,5.03417369633632,11.765816757966366,9.3456245507553,13.25235353822853,2,0.04500230289025465,COMPLETED,2,1.2385152058215745,10.584139756576874,0.6027153370859007,2.0
3.112448055547594,16.606725045762225,5.33558303604861,10.381828934667038,5.57628811608774,9.771937195806803,7,0.11512194949080962,COMPLETED,7,0.5449113725613319,6.121199488649072,0.6251581155259939,1.9999999999999998
4.56148808005805,16.085001451767802,3.5262618622392856,6.9620252916517025,4.844695727240227,11.400992020612236,11,0.02399788420266087,COMPLETED,11,0.5523433732856002,5.397039100525827,0.43282714723575916,2.0
0.7406838353631601,4.290564796694119,5.792707484415992,2.809197125967799,1.9897146765995537,12.098103809254413,12,0.14300867538711268,COMPLETED,12,0.2407177470829851,2.230432423682539,0.6547383058128584,2.0000000000000004
4.777732161219003,18.476395363959647,3.8671894406164307,8.92093104152164,5.166131927844763,13.968910439566395,3,0.09434172962615664,COMPLETED,3,0.7216523421904792,5.887784270035242,0.4828285423531774,2.0
2.9916637355561035,6.173715380981961,2.063639475121145,0.19038790986975407,0.14616398278359827,20.62592100942405,7,0.02276885442681665,COMPLETED,7,0.030147667633173142,0.1763116504167714,0.030838465675991675,2.0
2.97287997045681,9.535965889850136,3.207652506866885,3.590205948936516,2.630265692488109,12.018300251041573,2,0.14561127215637887,DEFAULT,2,2.946378920811468,5.576644613299577,0.37649106450326647,2.0
3.5961350457876757,18.645310646803917,5.184819371186869,11.453040555228565,8.24757757383584,21.7696152752797,8,0.02018682089098709,COMPLETED,8,1.795465907354309,10.04304348119015,0.614258500283651,2.0000000000000004
4.198370266806603,19.02370210509215,4.531211135782481,10.626961571478942,2.644086533756672,6.696754281703838,3,0.0913827584117495,COMPLETED,3,0.17706797816130448,2.8211545119179764,0.5586169039429177,2.0
4.384123348950517,23.682156818895656,5.401799843192084,14.913910120994622,5.100723047525761,23.153874126970926,4,0.05903055453804389,COMPLETED,4,1.1810149939895096,6.28173804151527,0.6297530345333675,2.0
3.6868153801243992,12.565901676745872,3.408334939820577,5.1922709164970735,2.216022565892574,19.101687285933195,10,0.13688961391326304,COMPLETED,10,0.42329770072251227,2.639320266615086,0.41320321056671594,2.0
1.000388670377681,3.4644715357586757,3.4631255214542955,1.4636941950033138,0.3027097973635834,14.373212839882525,10,0.11373634052749354,COMPLETED,10,0.04350912346224489,0.3462189208258283,0.4224870026772447,2.0
3.952376838988573,20.212264489492075,5.113951759383466,12.307510811514929,7.957137970634033,18.620788541938182,12,0.14470415678643586,DEFAULT,12,9.438819806136067,17.3959577767701,0.608913010113901,2.0
2.1869176078566683,5.311061569192994,2.428560431409304,0.937226353479657,0.6758896668251017,9.471916770389052,6,0.12229529486374276,COMPLETED,6,0.0640197067013335,0.7399093735264352,0.1764668590769259,2.0
4.900553009394219,18.524213836185552,3.7800251932129227,8.723107817397114,3.4335184571705213,5.868015665963455,5,0.14901507145670204,COMPLETED,5,0.20147940096051276,3.634997858131034,0.4709029972628166,2.0
0.8320845413092949,3.1363524822505986,3.7692714220066037,1.4721833996320088,1.1506313412221927,15.461956883402976,9,0.040353274922108766,COMPLETED,9,0.17791012186669675,1.3285414630888894,0.4693934779217139,2.0
1.8252227607774345,10.913293218776918,5.979156875146853,7.262847697222049,4.4895658617145235,12.684036627584398,7,0.016362493247804102,COMPLETED,7,0.5694581783193948,5.059024040033918,0.6655046787092572,2.0
1.7643343531650364,10.148552508159225,5.752057420382794,6.619883801829152,4.860042441766595,14.11313505571426,12,0.056992409071574844,COMPLETED,12,0.6859043535715523,5.545946795338147,0.6522983249588454,2.0000000000000004
1.2635595675300448,5.350216748168298,4.234241808343619,2.823097613108208,1.2222912514739552,9.587894914098992,12,0.020882849175097876,COMPLETED,12,0.11719200073554825,1.3394832522095035,0.5276604193792195,2.0
4.884776634497749,28.971872641120722,5.931053722398015,19.202319372125224,11.884258398023547,15.721927326882408,1,0.06756894092210607,COMPLETED,1,1.8684344686761811,13.752692866699729,0.6627917915416606,2.0
3.212518469104843,7.564800623729656,2.3547882125756496,1.13976368551997,0.3190324786128698,6.524007591983263,6,0.14297198786086937,COMPLETED,6,0.020813703125595995,0.3398461817384658,0.15066671842542692,2.0
3.7657377877476197,15.31554170231769,4.0670759796789495,7.7840661268224505,3.510192096305998,23.654569667080267,2,0.08722230215616979,COMPLETED,2,0.8303208348690472,4.340512931175045,0.5082462166940196,2.0
1.2417541751165042,3.795142965406038,3.0562755829268453,1.3116346151730296,0.8742849663454391,14.607401637327094,1,0.0627434557913117,DEFAULT,1,1.0019952828342875,1.8762802491797266,0.3456087496911198,2.0
3.8731023498923243,11.483544141506869,2.9649472448942955,3.73733944172222,2.6067887757712387,16.38162938331495,1,0.07561704237129582,COMPLETED,1,0.4270344760526976,3.0338232518239363,0.3254517416982565,2.0
2.3666877605194934,5.60203361440887,2.3670353596535314,0.8686580933698833,0.20311423753412144,22.294447525101063,1,0.08480847850412482,COMPLETED,1,0.04528319710305381,0.24839743463717526,0.1550612069045117,2.0
3.8745983726148734,21.565351060740372,5.5658287612882145,13.816154315510627,7.613940604856683,19.52241688143696,10,0.12895063469483758,COMPLETED,10,1.4864252259851245,9.100365830841808,0.6406644749995689,1.9999999999999998
1.6130664578443894,5.246854620080469,3.2527206765504677,2.02072170439169,0.5607414809922358,24.081020545174447,4,0.042009992770484776,COMPLETED,4,0.13503227124305572,0.6957737522352915,0.38513011141152964,2.0
3.5226530798263553,14.409909829709619,4.090641202289479,7.364603670056908,3.0555566146327107,7.27115184399258,10,0.079743126130425,COMPLETED,10,0.22217416112910415,3.277730775761815,0.5110790946708732,2.0
2.6429481355505637,13.629306783603472,5.156857450312506,8.343410512502345,3.209429217189306,21.327714704261247,12,0.08853131601495406,COMPLETED,12,0.6844979070773403,3.8939271242666464,0.6121669021743467,1.9999999999999996
4.444941211962552,13.412229313703836,3.0174143310619854,4.522346889778731,1.268107388895791,5.5756535262667795,5,0.09684333718948504,COMPLETED,5,0.07070527434581786,1.3388126632416089,0.33718085070004433,2.0
3.668358956446506,7.57450390281317,2.0648208075445535,0.23778598992015798,0.06701353377559523,5.290893313357639,6,0.09513229893586392,COMPLETED,6,0.003545614577577627,0.07055914835317285,0.03139294572570545,2.0
3.364899447300272,12.699393119986768,3.7740780427111282,5.969594225386224,1.5198661794201005,19.527940653004563,9,0.0819585284823735,COMPLETED,9,0.29679856552224515,1.8166647449423456,0.47006925204882893,2.0
4.026438557335144,12.009714299191739,2.982713911606351,3.9568371845214507,2.2682649093790297,22.247274174934905,5,0.1215060485943428,COMPLETED,5,0.5046271134033922,2.772892022782422,0.3294697180921072,2.0
2.567060635757776,13.375559251778245,5.210457075093548,8.241437980262694,5.450480322237253,6.324719557037318,5,0.14720456053996678,COMPLETED,5,0.3447275948930111,5.795207917130264,0.6161565154120203,2.0
2.7167814229679133,7.18251276096736,2.643758051437541,1.7489499150315337,1.0144618052091898,9.802912375563862,3,0.0852168783399698,COMPLETED,3,0.09944680184822019,1.11390860705741,0.24350112185473938,2.0
2.570536215426074,10.086348479905974,3.9238305297457683,4.945276049053826,2.176813061950296,18.953351473938636,4,0.035463211815880274,COMPLETED,4,0.41257903056204537,2.5893920925123415,0.4902939908239147,2.0
2.055502774957384,11.272258100514522,5.483942049530059,7.1612525505997535,3.4687459132513134,18.351154770420543,2,0.09427095537573442,COMPLETED,2,0.6365549311333853,4.105300844384699,0.6352988448936312,2.0
1.5073207965784428,7.700831383323847,5.108953184222246,4.686189790166962,1.9075115703925452,11.95238428965367,6,0.022418354725987785,COMPLETED,6,0.22799311326292448,2.1355046836554696,0.6085303724887299,2.0
1.0428614199527035,3.4455034215260327,3.303893840163629,1.3597805816206257,0.44029726649719014,12.28539722096151,10,0.10665527600811113,COMPLETED,10,0.05409226814221535,0.4943895346394055,0.39465367328480877,2.0
0.6769046292849452,3.3825276278852234,4.997051994545213,2.028718369315333,1.1700435064193409,6.635180638977438,11,0.13892213607445383,COMPLETED,11,0.07763450020554874,1.2476780066248896,0.599764020429805,2.0
0.7748508193468868,1.847545181975386,2.3843882407360186,0.29784354328161244,0.2036418161193641,19.965193807673167,4,0.03930890526713944,COMPLETED,4,0.040657483261696464,0.24429929938106057,0.16121042461497997,2.0
2.167124462561219,7.4172325319644665,3.4226149259551066,3.0829836068420287,1.7602383166562658,12.378272791395448,8,0.11087224859480506,DEFAULT,5,1.2363283857941534,2.9965667024504192,0.4156514702156028,2.0
1.0990261786436522,4.875090576139437,4.435827527016656,2.6770382188521324,1.891767616286482,19.99232464017175,12,0.025004081587568644,COMPLETED,12,0.37820832328563236,2.2699759395721144,0.5491258422878509,2.0
2.513355650705546,9.206638732245915,3.6630863322751157,4.179927430834823,1.4440909517536495,10.384864618987619,5,0.03551974298663413,COMPLETED,5,0.14996689031466626,1.5940578420683158,0.4540123222381671,2.0
3.037842914084764,15.807567281082639,5.203549929389656,9.731881452913111,2.467251861850077,15.70671128031047,9,0.1346738193035853,COMPLETED,9,0.38752412649887624,2.8547759883489534,0.6156470049986457,2.0
3.171166040993219,13.938897105146943,4.395511595722448,7.596565023160505,5.116307381725357,14.968843978581145,4,0.08519491585459668,COMPLETED,4,0.7658520694350983,5.882159451160455,0.5449903938494152,2.0
3.140785031093956,14.847110741617422,4.72719737092165,8.56554067942951,3.9315465776225436,7.551606055911275,9,0.05724255674206853,COMPLETED,9,0.29689490944671615,4.22844148706926,0.5769163326450943,2.0
4.548413287152555,18.36547451594761,4.037776111467864,9.2686479416425,3.212623611187292,14.964953956978803,6,0.09480847470996419,COMPLETED,6,0.480767644225208,3.6933912554125,0.5046778363169486,2.0
1.187866126329494,2.6486903966140316,2.2297886419225406,0.2729581439550435,0.08090720243885423,8.731340481026116,8,0.13554715944769952,COMPLETED,8,0.007064283318609421,0.08797148575746365,0.10305400144312113,2.0
0.8610518554773899,3.1192093815198496,3.6225569478512734,1.3971056705650697,0.6234417746145148,24.64757233817213,6,0.06569978386640382,COMPLETED,6,0.15366326238449657,0.7771050369990113,0.447903779349472,2.0
4.86261694973916,25.905765052199627,5.327535629469901,16.180531152721308,11.168502289352267,10.158056540898796,8,0.11120545352704858,COMPLETED,8,1.1345027773239789,12.303005066676246,0.624591905319833,1.9999999999999996
4.193876629190086,19.25948241535566,4.592286354182768,10.871729156975487,5.6644104952904195,14.53238968252824,12,0.03871085842092427,COMPLETED,12,0.8231742063936318,6.487584701684051,0.5644870886201706,2.0
4.8559732992690545,22.117804570671044,4.554762394183742,12.405857972132935,3.9662043574360917,19.72494367396976,12,0.026077155463488495,COMPLETED,12,0.7823315754988034,4.748535932934895,0.5608991585260465,2.0
3.2477901909873466,7.934847589152115,2.443152766201279,1.439267207177422,0.7897877084265016,8.087254305484047,4,0.054889906902331996,COMPLETED,4,0.0638721404539061,0.8536598488804077,0.18138561465819106,2.0
3.1724739390105445,9.029344339402845,2.8461524075494804,2.6843964613817564,1.2685404945627616,15.972062358763065,10,0.14859443253459234,COMPLETED,10,0.2026120788377257,1.4711525734004873,0.29729694211211005,2.0
1.9505923023862533,9.84926660230317,5.049372229273175,5.948081997530663,2.0983904961699915,18.630054444478585,1,0.026337448979835386,COMPLETED,1,0.3909312918942338,2.4893217880642253,0.6039111578256754,2.0
2.629247904733515,10.597208408839046,4.030509405279194,5.338712599372016,3.6120323763249367,7.133985002268721,5,0.12628671709028208,COMPLETED,5,0.2576818480041112,3.869714224329048,0.5037848076026361,2.0
3.788903638416399,21.565311493029082,5.691702284105189,13.987504216196283,4.318499809503068,6.32992534733555,8,0.11102351710517878,COMPLETED,8,0.2733578140663715,4.59185762356944,0.6486112765270142,2.0
0.7164258978383946,3.51591196915072,4.9075724087570745,2.083060173473931,1.4514024475368503,20.01003849530627,12,0.032911832001198627,COMPLETED,12,0.2904261884739412,1.7418286360107915,0.5924665326524375,2.0
1.2391960906894681,6.286285135115447,5.07287360115691,3.807892953736511,2.2813784764678053,15.461308495382386,4,0.054267521521509245,COMPLETED,4,0.35273096419394223,2.6341094406617476,0.6057461397138135,2.0
3.147380041077755,13.895400615143675,4.414910317085662,7.600640532988165,3.581187421314105,19.27564909710652,3,0.09737421618545725,COMPLETED,3,0.6902971208422248,4.27148454215633,0.5469896653936506,2.0
2.9290147786158487,9.35446296987314,3.193723376941695,3.4964334126414425,1.9107720582910201,12.107249036367918,7,0.08446004715634435,COMPLETED,7,0.23134193161462724,2.1421139899056474,0.37377168779244835,2.0
0.7997860057586763,1.7156425188839879,2.145126954623982,0.11607050736663527,0.061019378417242996,13.630562862728851,3,0.09787912742999849,COMPLETED,3,0.008317284733608717,0.06933666315085171,0.06765424969890478,2.0
4.073113351716332,16.701246457756184,4.100363779642567,8.55501975432352,4.449266058876961,22.877851661019154,4,0.14967696622933804,COMPLETED,4,1.0178964889539444,5.467162547830905,0.5122383994489528,2.0
3.885814040174702,17.621787052319803,4.534902306217296,9.850158971970398,6.571466216853168,7.862559710969393,4,0.08978455588198431,DEFAULT,4,7.088151672039429,13.659617888892598,0.5589761664197209,2.0000000000000004
3.9310640858331074,21.164173617666652,5.383828183808747,13.302045446000438,5.39064126979987,21.425146093440258,4,0.07398003069943496,COMPLETED,4,1.154952767427905,6.545594037227775,0.6285171198414591,1.9999999999999998
3.217810424326306,11.299153826739122,3.5114417373126505,4.86353297808651,2.5480846029187476,14.727149639912156,4,0.11111535957502927,COMPLETED,4,0.37526023242340534,2.923344835342153,0.43043338046934976,2.0
3.7401644144573347,15.730152219113057,4.205738164426487,8.249823390198387,5.0849359432935595,15.854488866951923,11,0.0938641110688257,COMPLETED,11,0.8061906030211148,5.891126546314674,0.5244592217088889,2.0000000000000004
4.220594725140852,24.459924819903264,5.795373972820139,16.01873536962156,6.495830333975883,9.54701966059974,7,0.07468081251017857,COMPLETED,7,0.6201581991038783,7.115988533079761,0.654897162913067,2.0
3.1380342440755875,11.075514234223652,3.52944339442233,4.799445746072477,2.7206740067193875,5.36220367641681,12,0.09301480673623501,COMPLETED,12,0.14588808161162303,2.8665620883310106,0.43333841161451936,2.0
0.9599569890133981,5.3697619140329635,5.593752611303732,3.4498479360061673,2.3253726999928612,5.46045209575275,10,0.1179745335927633,COMPLETED,10,0.12697586233082214,2.4523485623236834,0.6424582674681673,2.0
4.281978343911903,23.77967123906403,5.5534309912785655,15.215714551240223,4.164335190475637,9.718120691901625,10,0.12744573210243076,COMPLETED,10,0.404695119825754,4.569030310301391,0.6398622755660568,2.0
1.0609820654147009,5.9459656781134065,5.604209413086862,3.8240015472840048,2.7606913301581844,15.376761142521442,8,0.0951052151311962,COMPLETED,8,0.42450491172072224,3.1851962418789066,0.6431253986816353,2.0
2.20687564273497,10.419207786569647,4.721248259216444,6.005456501099707,1.9418516582425243,20.755797774289846,10,0.05668988403676018,COMPLETED,10,0.4030468032615122,2.3448984615040365,0.5763832168546189,2.0
2.291759121159245,8.449665494678529,3.6869780146896143,3.8661472523600384,2.907007808849294,11.926919887319226,2,0.07731717693247028,COMPLETED,2,0.3467164924795689,3.253724301328863,0.4575503319977435,2.0
