agent_id,risk_type,risk_exposure,risk_factor,step,agent_type
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,23,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,23,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,23,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,23,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,23,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,23,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,23,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,23,Renter
Lender_0,default_risk,0.0,0.0,23,Lender
Lender_0,default_risk,0.0,0.0,23,Lender
Lender_0,default_risk,0.0,0.0,23,Lender
Lender_0,default_risk,0.0,0.0,23,Lender
Lender_0,default_risk,0.0,0.0,23,Lender
Lender_0,default_risk,0.0,0.0,23,Lender
Landlord_8,property_damage,0.0,0.0,24,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,24,Landlord
Landlord_6,property_damage,0.0,0.0,24,Landlord
Landlord_2,property_damage,0.0,0.0,24,Landlord
Landlord_7,property_damage,0.0,0.0,24,Landlord
Landlord_4,property_damage,0.0,0.0,24,Landlord
Landlord_4,property_damage,0.0,0.0,24,Landlord
Landlord_9,property_damage,0.0,0.0,24,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,24,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,24,Landlord
Landlord_7,property_damage,0.0,0.0,24,Landlord
Landlord_2,property_damage,0.0,0.0,24,Landlord
Landlord_8,property_damage,0.0,0.0,24,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,24,Landlord
Landlord_2,property_damage,0.0,0.0,24,Landlord
Landlord_1,property_damage,0.0,0.0,24,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,24,Landlord
Landlord_9,property_damage,0.0,0.0,24,Landlord
Landlord_4,property_damage,0.0,0.0,24,Landlord
Landlord_9,property_damage,0.0,0.0,24,Landlord
Landlord_6,property_damage,0.0,0.0,24,Landlord
Landlord_4,property_damage,0.0,0.0,24,Landlord
Landlord_1,property_damage,0.0,0.0,24,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,24,Landlord
Landlord_4,property_damage,0.0,0.0,24,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,24,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,24,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,24,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,24,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,24,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,24,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,24,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,24,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,24,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,24,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,24,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,24,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,24,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,24,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,24,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,24,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,24,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,24,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,24,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,24,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,24,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,24,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,24,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,24,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,24,Renter
Lender_0,default_risk,0.0,0.0,24,Lender
Lender_0,default_risk,0.0,0.0,24,Lender
Lender_0,default_risk,0.0,0.0,24,Lender
Lender_0,default_risk,0.0,0.0,24,Lender
Lender_0,default_risk,0.0,0.0,24,Lender
Lender_0,default_risk,0.0,0.0,24,Lender
Landlord_8,property_damage,0.0,0.0,25,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,25,Landlord
Landlord_6,property_damage,0.0,0.0,25,Landlord
Landlord_2,property_damage,0.0,0.0,25,Landlord
Landlord_7,property_damage,0.0,0.0,25,Landlord
Landlord_4,property_damage,0.0,0.0,25,Landlord
Landlord_4,property_damage,0.0,0.0,25,Landlord
Landlord_9,property_damage,0.0,0.0,25,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,25,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,25,Landlord
Landlord_7,property_damage,0.0,0.0,25,Landlord
Landlord_2,property_damage,0.0,0.0,25,Landlord
Landlord_8,property_damage,0.0,0.0,25,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,25,Landlord
Landlord_2,property_damage,0.0,0.0,25,Landlord
Landlord_1,property_damage,0.0,0.0,25,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,25,Landlord
Landlord_9,property_damage,0.0,0.0,25,Landlord
Landlord_4,property_damage,0.0,0.0,25,Landlord
Landlord_9,property_damage,0.0,0.0,25,Landlord
Landlord_6,property_damage,0.0,0.0,25,Landlord
Landlord_4,property_damage,0.0,0.0,25,Landlord
Landlord_1,property_damage,0.0,0.0,25,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,25,Landlord
Landlord_4,property_damage,0.0,0.0,25,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,25,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,25,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,25,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,25,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,25,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,25,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,25,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,25,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,25,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,25,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,25,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,25,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,25,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,25,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,25,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,25,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,25,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,25,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,25,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,25,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,25,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,25,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,25,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,25,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,25,Renter
Lender_0,default_risk,0.0,0.0,25,Lender
Lender_0,default_risk,0.0,0.0,25,Lender
Lender_0,default_risk,0.0,0.0,25,Lender
Lender_0,default_risk,0.0,0.0,25,Lender
Lender_0,default_risk,0.0,0.0,25,Lender
Lender_0,default_risk,0.0,0.0,25,Lender
Landlord_8,property_damage,0.0,0.0,26,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,26,Landlord
Landlord_6,property_damage,0.0,0.0,26,Landlord
Landlord_2,property_damage,0.0,0.0,26,Landlord
Landlord_7,property_damage,0.0,0.0,26,Landlord
Landlord_4,property_damage,0.0,0.0,26,Landlord
Landlord_4,property_damage,0.0,0.0,26,Landlord
Landlord_9,property_damage,0.0,0.0,26,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,26,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,26,Landlord
Landlord_7,property_damage,0.0,0.0,26,Landlord
Landlord_2,property_damage,0.0,0.0,26,Landlord
Landlord_8,property_damage,0.0,0.0,26,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,26,Landlord
Landlord_2,property_damage,0.0,0.0,26,Landlord
Landlord_1,property_damage,0.0,0.0,26,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,26,Landlord
Landlord_9,property_damage,0.0,0.0,26,Landlord
Landlord_4,property_damage,0.0,0.0,26,Landlord
Landlord_9,property_damage,0.0,0.0,26,Landlord
Landlord_6,property_damage,0.0,0.0,26,Landlord
Landlord_4,property_damage,0.0,0.0,26,Landlord
Landlord_1,property_damage,0.0,0.0,26,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,26,Landlord
Landlord_4,property_damage,0.0,0.0,26,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,26,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,26,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,26,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,26,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,26,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,26,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,26,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,26,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,26,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,26,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,26,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,26,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,26,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,26,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,26,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,26,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,26,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,26,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,26,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,26,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,26,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,26,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,26,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,26,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,26,Renter
Lender_0,default_risk,0.0,0.0,26,Lender
Lender_0,default_risk,0.0,0.0,26,Lender
Lender_0,default_risk,0.0,0.0,26,Lender
Lender_0,default_risk,0.0,0.0,26,Lender
Lender_0,default_risk,0.0,0.0,26,Lender
Lender_0,default_risk,0.0,0.0,26,Lender
Landlord_8,property_damage,0.0,0.0,27,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,27,Landlord
Landlord_6,property_damage,0.0,0.0,27,Landlord
Landlord_2,property_damage,0.0,0.0,27,Landlord
Landlord_7,property_damage,0.0,0.0,27,Landlord
Landlord_4,property_damage,0.0,0.0,27,Landlord
Landlord_4,property_damage,0.0,0.0,27,Landlord
Landlord_9,property_damage,0.0,0.0,27,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,27,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,27,Landlord
Landlord_7,property_damage,0.0,0.0,27,Landlord
Landlord_2,property_damage,0.0,0.0,27,Landlord
Landlord_8,property_damage,0.0,0.0,27,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,27,Landlord
Landlord_2,property_damage,0.0,0.0,27,Landlord
Landlord_1,property_damage,0.0,0.0,27,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,27,Landlord
Landlord_9,property_damage,0.0,0.0,27,Landlord
Landlord_4,property_damage,0.0,0.0,27,Landlord
Landlord_9,property_damage,0.0,0.0,27,Landlord
Landlord_6,property_damage,0.0,0.0,27,Landlord
Landlord_4,property_damage,0.0,0.0,27,Landlord
Landlord_1,property_damage,0.0,0.0,27,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,27,Landlord
Landlord_4,property_damage,0.0,0.0,27,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,27,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,27,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,27,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,27,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,27,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,27,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,27,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,27,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,27,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,27,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,27,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,27,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,27,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,27,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,27,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,27,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,27,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,27,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,27,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,27,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,27,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,27,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,27,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,27,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,27,Renter
Lender_0,default_risk,0.0,0.0,27,Lender
Lender_0,default_risk,0.0,0.0,27,Lender
Lender_0,default_risk,0.0,0.0,27,Lender
Lender_0,default_risk,0.0,0.0,27,Lender
Lender_0,default_risk,0.0,0.0,27,Lender
Lender_0,default_risk,0.0,0.0,27,Lender
Landlord_8,property_damage,0.0,0.0,28,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,28,Landlord
Landlord_6,property_damage,0.0,0.0,28,Landlord
Landlord_2,property_damage,0.0,0.0,28,Landlord
Landlord_7,property_damage,0.0,0.0,28,Landlord
Landlord_4,property_damage,0.0,0.0,28,Landlord
Landlord_4,property_damage,0.0,0.0,28,Landlord
Landlord_9,property_damage,0.0,0.0,28,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,28,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,28,Landlord
Landlord_7,property_damage,0.0,0.0,28,Landlord
Landlord_2,property_damage,0.0,0.0,28,Landlord
Landlord_8,property_damage,0.0,0.0,28,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,28,Landlord
Landlord_2,property_damage,0.0,0.0,28,Landlord
Landlord_1,property_damage,0.0,0.0,28,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,28,Landlord
Landlord_9,property_damage,0.0,0.0,28,Landlord
Landlord_4,property_damage,0.0,0.0,28,Landlord
Landlord_9,property_damage,0.0,0.0,28,Landlord
Landlord_6,property_damage,0.0,0.0,28,Landlord
Landlord_4,property_damage,0.0,0.0,28,Landlord
Landlord_1,property_damage,0.0,0.0,28,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,28,Landlord
Landlord_4,property_damage,0.0,0.0,28,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,28,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,28,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,28,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,28,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,28,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,28,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,28,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,28,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,28,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,28,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,28,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,28,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,28,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,28,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,28,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,28,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,28,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,28,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,28,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,28,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,28,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,28,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,28,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,28,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,28,Renter
Lender_0,default_risk,0.0,0.0,28,Lender
Lender_0,default_risk,0.0,0.0,28,Lender
Lender_0,default_risk,0.0,0.0,28,Lender
Lender_0,default_risk,0.0,0.0,28,Lender
Lender_0,default_risk,0.0,0.0,28,Lender
Lender_0,default_risk,0.0,0.0,28,Lender
Landlord_8,property_damage,0.0,0.0,29,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,29,Landlord
Landlord_6,property_damage,0.0,0.0,29,Landlord
Landlord_2,property_damage,0.0,0.0,29,Landlord
Landlord_7,property_damage,0.0,0.0,29,Landlord
Landlord_4,property_damage,0.0,0.0,29,Landlord
Landlord_4,property_damage,0.0,0.0,29,Landlord
Landlord_9,property_damage,0.0,0.0,29,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,29,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,29,Landlord
Landlord_7,property_damage,0.0,0.0,29,Landlord
Landlord_2,property_damage,0.0,0.0,29,Landlord
Landlord_8,property_damage,0.0,0.0,29,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,29,Landlord
Landlord_2,property_damage,0.0,0.0,29,Landlord
Landlord_1,property_damage,0.0,0.0,29,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,29,Landlord
Landlord_9,property_damage,0.0,0.0,29,Landlord
Landlord_4,property_damage,0.0,0.0,29,Landlord
Landlord_9,property_damage,0.0,0.0,29,Landlord
Landlord_6,property_damage,0.0,0.0,29,Landlord
Landlord_4,property_damage,0.0,0.0,29,Landlord
Landlord_1,property_damage,0.0,0.0,29,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,29,Landlord
Landlord_4,property_damage,0.0,0.0,29,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,29,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,29,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,29,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,29,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,29,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,29,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,29,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,29,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,29,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,29,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,29,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,29,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,29,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,29,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,29,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,29,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,29,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,29,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,29,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,29,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,29,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,29,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,29,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,29,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,29,Renter
Lender_0,default_risk,0.0,0.0,29,Lender
Lender_0,default_risk,0.0,0.0,29,Lender
Lender_0,default_risk,0.0,0.0,29,Lender
Lender_0,default_risk,0.0,0.0,29,Lender
Lender_0,default_risk,0.0,0.0,29,Lender
Lender_0,default_risk,0.0,0.0,29,Lender
Landlord_8,property_damage,0.0,0.0,30,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,30,Landlord
Landlord_6,property_damage,0.0,0.0,30,Landlord
Landlord_2,property_damage,0.0,0.0,30,Landlord
Landlord_7,property_damage,0.0,0.0,30,Landlord
Landlord_4,property_damage,0.0,0.0,30,Landlord
Landlord_4,property_damage,0.0,0.0,30,Landlord
Landlord_9,property_damage,0.0,0.0,30,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,30,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,30,Landlord
Landlord_7,property_damage,0.0,0.0,30,Landlord
Landlord_2,property_damage,0.0,0.0,30,Landlord
Landlord_8,property_damage,0.0,0.0,30,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,30,Landlord
Landlord_2,property_damage,0.0,0.0,30,Landlord
Landlord_1,property_damage,0.0,0.0,30,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,30,Landlord
Landlord_9,property_damage,0.0,0.0,30,Landlord
Landlord_4,property_damage,0.0,0.0,30,Landlord
Landlord_9,property_damage,0.0,0.0,30,Landlord
Landlord_6,property_damage,0.0,0.0,30,Landlord
Landlord_4,property_damage,0.0,0.0,30,Landlord
Landlord_1,property_damage,0.0,0.0,30,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,30,Landlord
Landlord_4,property_damage,0.0,0.0,30,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,30,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,30,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,30,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,30,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,30,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,30,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,30,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,30,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,30,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,30,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,30,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,30,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,30,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,30,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,30,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,30,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,30,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,30,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,30,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,30,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,30,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,30,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,30,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,30,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,30,Renter
Lender_0,default_risk,0.0,0.0,30,Lender
Lender_0,default_risk,0.0,0.0,30,Lender
Lender_0,default_risk,0.0,0.0,30,Lender
Lender_0,default_risk,0.0,0.0,30,Lender
Lender_0,default_risk,0.0,0.0,30,Lender
Lender_0,default_risk,0.0,0.0,30,Lender
Landlord_8,property_damage,0.0,0.0,31,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,31,Landlord
Landlord_6,property_damage,0.0,0.0,31,Landlord
Landlord_2,property_damage,0.0,0.0,31,Landlord
Landlord_7,property_damage,0.0,0.0,31,Landlord
Landlord_4,property_damage,0.0,0.0,31,Landlord
Landlord_4,property_damage,0.0,0.0,31,Landlord
Landlord_9,property_damage,0.0,0.0,31,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,31,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,31,Landlord
Landlord_7,property_damage,0.0,0.0,31,Landlord
Landlord_2,property_damage,0.0,0.0,31,Landlord
Landlord_8,property_damage,0.0,0.0,31,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,31,Landlord
Landlord_2,property_damage,0.0,0.0,31,Landlord
Landlord_1,property_damage,0.0,0.0,31,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,31,Landlord
Landlord_9,property_damage,0.0,0.0,31,Landlord
Landlord_4,property_damage,0.0,0.0,31,Landlord
Landlord_9,property_damage,0.0,0.0,31,Landlord
Landlord_6,property_damage,0.0,0.0,31,Landlord
Landlord_4,property_damage,0.0,0.0,31,Landlord
Landlord_1,property_damage,0.0,0.0,31,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,31,Landlord
Landlord_4,property_damage,0.0,0.0,31,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,31,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,31,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,31,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,31,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,31,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,31,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,31,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,31,Renter
